# generation_num and fitness are ignored when a genome file is loaded
# This is the structure of each line:
# robot_wheel_radius motor_ctrl_coefficient motor_ctrl_min_actuator_value sensor_delta_direction sensor_saturation_value sensor_max_distance generation_num fitness

25.623233029914196 552.8590545117212 11.412204997974413 0.417107941539518 89.71280794815495 139.8731510555678 20 15056.934019197335
27.936013724351735 473.2103835530673 10.736567371927832 0.40989723506401987 86.08204863627768 141.41967286017254 20 15053.98166982617
23.193988513870753 535.9238048008446 13.271316873761736 0.47142517551322805 41.768343664052985 129.99986274195587 20 15026.200690982498
16.45849667527107 569.3574891987689 18.031504174045285 0.420501947660315 42.73445281917331 150 20 14405.504584951412
15.296280005256056 569.3574891987689 18.466236328784 0.45987080698060784 29.834026510535708 140.30984527281106 20 13748.209248830104
16.45849667527107 503.9185250313603 16.489927205858002 0.4966310537516131 79.60118030695038 137.4480433501775 20 12798.08930197047
26.6372741990212 519.9884547863611 10.518761221148406 0.417107941539518 85.0050125457164 143.72735989466207 20 12223.550006336325
22.62230384312518 552.8590545117212 11.514862819442673 0.43739859742337583 77.63442548210256 136.23981776743446 20 11633.823299087428
20.368577093806426 527.714732766378 10.62647697490687 0.4113210058689359 100 130.06534108917575 20 11164.646235413531
19.311998693453656 417.62936798052436 11.41578911058618 0.4974352906563741 38.49199653047933 137.4327079400613 20 10756.939197251228
13.568769920047352 551.2347252416312 12.660866380645071 0.4179133918323644 47.95644493052657 139.57036324567002 20 10426.2093676677
16.37437493428056 410.7729862151306 12.804377779375885 0.49593655531031877 58.962396109270216 137.94537394878753 20 10076.515768227246
16.13491924263553 531.2022914540861 10.883605376081213 0.48270118780871163 56.91218999207477 116.5595566289822 20 9871.773702765546
19.024087767481568 485.23270835022527 10.048593206169125 0.412899449903459 67.44359715908368 141.67952991314496 20 9674.007264213062
18.496824483116633 581.1921896686079 11.478602335930407 0.5393060765339268 41.088244890564056 122.62665560353172 20 9668.611190821252
15.282232143575749 498.61673916321 10.518761221148406 0.4785288518263014 39.097677498042906 122.62665560353172 20 9473.267440675869
15.857734689711254 460.6511711369378 10.671099001454124 0.49230811305557465 91.16995448583337 150 20 9221.109721942961
13.989236055966206 533.961087970702 11.814092205048581 0.4614297405500814 39.607766753852914 128.87200191826815 20 8962.68766190692
16.865468996567476 527.714732766378 12.3148963509136 0.4265582693383966 31.76515238657048 139.8219291181722 20 8948.717910307423
8.895440244362767 560.4023542104211 20.04350555203758 0.5152803003996342 76.20013841258186 143.47943920206055 20 8861.637900758104
15.15088942529978 441.77415105428827 11.178641129788065 0.5111539033628381 72.66080758057198 137.4480433501775 20 8834.13483764579
14.265293838059602 519.577364455972 11.41578911058618 0.41470217744983034 36.53869501910053 146.82999732211348 20 8830.698058566793
11.996036019494397 526.5907382559035 10.878400440641236 0.43475017212112316 81.29427474706506 140.21502737073925 20 8169.605871643726
14.055399392890038 486.74651407551113 10.903268748305402 0.4740117854252961 46.56103668587326 128.87200191826815 20 8080.13147315402
13.021828716619446 600 10.94768110740368 0.42306639879209024 45.30291792719696 128.688073418074 20 8062.803025140007
27.235225750298557 496.50790136833734 10.829983988468316 0.4614297405500814 90.31920117630217 116.5595566289822 20 8057.149739846403
15.15088942529978 496.94447066066044 10.518761221148406 0.4930281067558694 79.88605426428884 122.62665560353172 20 8001.338508804935
15.857734689711254 416.3588355207279 10 0.5395709100584283 41.889669883573205 133.05021119740735 20 7779.3470974446645
11.232062697470194 530.55440120776 11.019112987307567 0.4734505286171115 88.83059683176884 139.11064413843454 20 7224.988050940737
11.232062697470194 505.801063216053 10.169637953780118 0.41235914738899654 46.19680312156285 135.4583461509543 20 6454.623883611882
10.02803457852024 393.54067424827093 10 0.408785476982736 36.17130097610434 141.41967286017254 20 6377.569971489004
9.913162440817514 485.23270835022527 10 0.5155638922363808 39.83224889602089 127.01078002738592 20 6152.886331016669
13.021828716619446 510.8534223927218 10.624352468983139 0.43958847047055977 44.57159708476796 128.28578866431934 20 6036.00146358023
8.94863683317666 531.2022914540861 11.407304911692153 0.4731718313243213 100 114.7940041191534 20 5727.734613918366
16.509516881988304 405.40402045877596 10 0.4183938880670289 41.16057257826736 150 20 5675.805956316497
18.48312682024761 560.040269166843 10 0.5349256407502674 47.37949486090366 78.7638255796127 20 5581.822166012776
9.793261982926483 398.1290403359181 10.742909067938617 0.4846309359300036 43.76246598707254 124.88954568367964 20 5487.938408209668
8.074772851877752 559.2363311946347 11.412204997974413 0.40989723506401987 79.85632399566859 146.73234893876668 20 5487.3044335610175
25.569806123326092 553.85573401093 10.671099001454124 0.46897758092322783 83.01981435622137 90.67158271287232 20 5181.961777076798
8.63050608881236 565.718948964181 11.571709215078863 0.591511942498073 39.72948744519391 150 20 5017.976515718383
10.204850930820031 455.5666213927087 10.742909067938617 0.48158289899907203 46.42881252153918 122.0262382655565 20 4736.441480925193
23.602555332660742 473.09406840335714 10.982594916808617 0.530820934006133 50.741043696118574 96.19994238501882 20 4432.162884714702
8.359812115833307 504.01470498914057 10 0.40989723506401987 41.088244890564056 141.41967286017254 20 4222.0996759961845
15.233818504023803 571.843936982863 21.77947164714953 0.4349050114523433 58.962396109270216 150 20 4123.241994767212
20.41100798582275 590.978066774811 10.107617976353175 0.4614297405500814 80.74892486887273 125.75615088472098 20 4018.641434382613
10.146109112005934 590.978066774811 11.577057017234157 0.4305224289891899 40.41846264764563 150 20 3975.6541196418157
27.936013724351735 530.55440120776 10.169637953780118 0.5084344129790273 90.31920117630217 150 20 3843.6645301986023
16.13491924263553 410.7729862151306 13.115460821562392 0.48270118780871163 36.5391775160718 150 20 3788.6697470252207
19.49076104098783 552.512811773068 11.41578911058618 0.44142431641041574 31.76515238657048 146.82999732211348 20 3744.988335211081
16.518824990208 458.4710875660146 10.526067234161957 0.586102346991774 43.791905394353144 137.8623695072185 20 3666.5169745046674
19.527368083612455 417.6291535333788 11.693034335688235 0.4831247784690489 41.768343664052985 115.6771219301378 20 3482.58019968228
28.943529186686238 430.5324211222187 10.490007649976702 0.45013117718415263 43.57247826033428 116.6036755546674 20 3478.171922864739
23.697132358456614 526.5907382559035 10.26179323721182 0.40653555802222874 77.73660637993034 136.37934726903583 20 3477.1723511487044
25.569806123326092 535.244311046758 11.716388027792561 0.5672299701375435 48.01904758499019 120.61278991761621 20 3406.1875960228494
19.781741913718356 600 15.611620356287318 0.4453203733459984 52.35365787285558 144.68320880299805 19 3331.449998791051
8.23845895041237 531.2022914540861 10.436719842281274 0.5393060765339268 89.78729941483837 114.7940041191534 20 3197.871555461428
19.36421126878842 526.6354838744305 10.578339529057404 0.5395709100584283 81.84615395492413 75.14918869920818 20 3093.4648859091544
19.59212387967042 441.377075862888 11.38217624532844 0.4667715197320312 46.42881252153918 118.60341519970544 20 3036.341669557247
19.49076104098783 533.4134307850367 11.29204259871474 0.4443926860415963 70.53202086024174 148.76379072399178 20 3035.799285473431
