# generation_num and fitness are ignored when a genome file is loaded
# This is the structure of each line:
# robot_wheel_radius motor_ctrl_coefficient motor_ctrl_min_actuator_value sensor_delta_direction sensor_saturation_value sensor_max_distance generation_num fitness
21.367557810665538 363.03349824225177 10.733856320527018 0.5537777526908697 85.3994043618335 130.83715980577642 10 13650.78703906031
16.112676834318243 389.98602476818485 15.843215023888044 0.5708552889012881 60.816687845769735 101.70814520517995 4 9691.967863438089
12.583067629728495 496.07102135654117 19.543866237864673 0.483259179752657 80.32228611598164 150 12 8266.34806199258
19.037519868593787 450.8791794770375 11.298506929677243 0.6446953884744757 74.97540368951445 64.58557226358236 14 7931.451976075541
8.38884288711977 499.89779389238424 16.743362349847068 0.497991515622816 93.0488025290836 140.98062919031136 14 7204.189168384378
9.442355864373049 469.6291889068257 17.612211707508944 0.5771274526008723 83.01796836355798 80.10115478942328 14 7197.070376758455
20.462811200452343 552.3128594129116 10.924663712514308 0.6261568255732128 33.94162769389959 150 14 6214.7119855206065
8.396852432769567 559.1665127651781 15.992560840079042 0.5381671408366173 54.96855858057888 97.5105692179489 14 4533.496152505854
26.971713483414472 476.67991666663494 15.843215023888044 0.5016937392842773 82.96693915113441 147.05402957533647 14 4443.061116251491
16.112676834318243 533.8975334081837 15.843215023888044 0.5523182981121594 48.501067593826846 101.70814520517995 14 4147.3786583629
24.289788817061954 532.7497706185171 17.384351268043268 0.6236940429414206 32.53439419694286 66.04788357986995 14 4134.8410288054
22.66675332047786 469.45868340875325 13.603448366240643 0.5815937300181419 89.41965457929716 88.36614186459114 14 4034.6776690521374
25.26059147320392 475.7915108500046 16.443010052158737 0.6440356381492469 79.0320570878024 71.59372305967726 14 3955.867936012115
26.971713483414472 487.75003333438184 15.719231867247279 0.5042874852113299 47.79212402353472 150 14 3898.8835756640246
11.199290469580587 336.7963112604234 16.193584976717787 0.6231303826054239 28.988272025485916 63.28285675968726 14 3710.371229736741
26.043684728705955 573.0090863779363 16.196898942848513 0.5709254850508362 75.889090407538 69.71588424653343 14 3679.1696610689705
14.523830276673188 489.1841613656308 11.738876232931883 0.568322845032449 54.47759983147487 81.49966953131137 14 3521.042613568799
16.144218845903847 546.0295585737618 17.189816230436282 0.5756353879197055 52.08510878620463 87.49596569269404 14 3514.6108936174987
27.353929394752697 524.7639915520614 15.843215023888044 0.564952501105408 48.501067593826846 78.8659229896284 14 3442.731139984701
22.700782997559532 500.6230713548157 24.82988746724373 0.6163370304819934 72.57714706005258 68.70565550492915 14 3261.744355762945
9.008650698092296 564.9852168805053 24.762428078676056 0.45953443816948797 61.827704473045884 103.98247225122266 14 3193.821452528301
9.775584804701424 481.22472637846124 23.464007620082338 0.4780858242280411 63.65891865037062 108.89991253155466 14 3182.027184374414
21.621515658553754 539.7170953605854 22.057794230060217 0.5497589294231495 22.71965851927013 66.38380194842793 14 3151.3188310880782
14.566685600372036 487.4071561230504 31.66423767824228 0.4534997221400099 67.26148003673276 118.03565267084669 14 3113.3100067199225
13.053428751467807 395.13150618238393 23.786209188196214 0.43611733747661774 72.88289048314631 125.0583021738644 14 3106.64640456459
